ps_id,d_20180709,d_20180721,d_20180802,d_20180814,d_20180826,d_20180907,d_20180919,d_20181001,d_20181013,d_20181025,d_20181106,d_20181118,d_20181130,d_20181212,d_20181224,d_20190105,d_20190117,d_20190129
1,0.0,0.0,-8.741957,-1.1361775,1.9193649,10.7243805,6.1316075,15.335435,8.204638,14.483229,25.227772,17.598515,13.9273815,2.727831,-1.928078,8.944731,19.905277,6.5412645
2,0.0,0.0,-2.6320179,0.11636623,13.055451,17.989676,22.003368,19.090141,14.316991,25.508766,27.594269,14.340596,3.078412,5.2649665,11.5120325,25.045624,12.5567875,12.5567875
3,0.0,12.368788,3.6610157,6.320936,-7.3547873,-2.0410342,-9.187619,-0.9247361,-1.5587419,-4.898581,8.051578,7.983633,1.5636104,12.722037,24.0994,25.808468,27.535358,18.236732
4,0.0,0.0,0.0,0.0,6.7750235,10.062553,8.789934,1.7505274,1.7505274,1.7505274,1.7505274,1.7505274,-8.871263,-1.1845422,-0.36321735,-7.367358,-13.431672,-3.502552
5,0.0,0.0,-5.032454,-4.154,-4.154,-4.154,-4.154,7.693854,-1.6705632,-10.628228,-8.37685,-11.773484,-20.763054,-9.65579,-17.159332,-9.42582,3.9367993,3.9367993
6,0.0,-5.938965,-9.825447,-11.156796,2.218856,-8.758266,4.648816,6.5326896,18.007183,7.06813,17.253195,8.013452,8.013452,8.013452,16.65963,16.305721,17.542934,17.542934
7,0.0,8.526047,0.22938174,4.8253307,4.8253307,16.099712,9.495324,7.4113994,0.03195384,8.87371,5.044644,-0.0011588229,-0.0011588229,-0.0011588229,-5.7592096,-6.7370563,-6.377455,-15.100827
8,0.0,0.0,-8.855991,-10.688389,-10.688389,-10.688389,-10.688389,-0.7232131,-1.4536115,2.0139143,14.516282,5.906589,1.5064633,-0.3877338,12.871031,9.340425,16.329214,17.112497
9,0.0,-2.1689916,6.9217973,6.9217973,6.9217973,17.935259,3.8404849,7.850543,-4.4113917,-9.067307,-10.806164,-13.463488,-4.606098,2.2805705,-1.8213488,9.663335,16.82456,8.741605
10,0.0,-5.97107,-13.654091,-14.589044,-14.589044,-6.898886,-16.91282,-29.792812,-38.815334,-46.86772,-46.565655,-46.52256,-46.52256,-46.52256,-59.76126,-67.079506,-64.570595,-73.310875
11,0.0,0.0,0.0,0.0,-1.382406,7.359227,7.359227,14.971973,7.107694,7.107694,7.107694,7.107694,10.026135,4.3752522,-1.3797106,-4.6747465,-17.827011,-15.113233
12,0.0,-6.204464,6.6185603,6.6185603,12.13306,18.110752,5.8928337,5.8928337,5.8928337,5.1458807,7.0350995,-1.2323157,11.363204,6.464487,15.677689,5.9932914,-4.7689104,0.36076826
13,0.0,0.0,-10.524441,-8.066458,-0.58238536,11.304451,7.2615175,13.028921,4.6430836,-2.3280346,9.2693,21.213852,13.275454,22.787937,22.787937,22.787937,22.787937,22.787937
14,0.0,-10.174627,-13.280352,-20.180664,-10.063313,-7.62358,-7.62358,4.378775,-1.9224724,-12.468683,1.6721158,-7.0797386,-10.487813,-15.006571,-27.016973,-39.88053,-32.865017,-41.097187
15,0.0,0.0,-7.789254,-8.793918,-8.793918,-2.733436,-10.31228,-10.31228,-10.31228,-10.31228,-10.31228,-10.31228,-10.31228,-10.31228,-15.39498,-6.4001317,-19.491213,-8.628567
16,0.0,0.0,-9.606617,-11.110439,-11.110439,-6.8047934,-19.642202,-6.8683214,-12.302027,-12.302027,-12.302027,-12.302027,-6.451765,-3.3700037,-2.6067722,0.46497732,2.8472188,11.94791
17,0.0,0.0,-2.9225388,-3.1383617,1.44205,1.8253045,-4.6641784,9.527706,6.8046155,6.8420043,6.3810763,18.910316,5.2700095,12.991868,16.714891,16.961864,30.195812,30.195812
18,0.0,-1.325071,2.3216395,2.3216395,2.3216395,2.3216395,2.3216395,-7.4357004,5.0211887,5.0211887,5.0211887,5.0211887,-6.649918,-0.08905645,3.2303293,6.360287,4.4724827,-3.6270602
19,0.0,0.0,-5.8394046,-5.598637,6.2723556,7.369729,-1.7800636,-1.7800636,-1.7800636,-1.7800636,-1.7800636,-1.7800636,6.2790575,10.756246,13.264592,18.554558,9.37847,20.682022
20,0.0,0.0,-8.827028,-7.0349703,3.4831815,8.3202915,-2.2316086,9.277359,4.230822,-0.73814654,0.123810396,1.2722331,-9.974707,0.9816098,-4.0342083,5.3294764,17.6601,27.268568
21,0.0,0.0,-7.928635,-5.2271676,5.3112493,9.46752,16.765255,10.903247,6.042831,2.2021377,-1.2011546,5.733235,-7.703448,3.6522837,19.293642,28.09145,37.3725,46.52901
22,0.0,0.0,-11.07412,-8.442033,1.7549101,7.683524,4.7850847,2.5411372,2.5411372,1.0032434,-4.4738812,1.8261085,-5.891498,5.7613206,-1.71177,4.271328,-8.35454,4.5952663
23,0.0,-10.437865,-11.959718,-2.198254,-2.198254,-2.5172975,6.538485,-1.7530158,-6.545292,-7.2960777,-15.915167,-17.477478,-17.477478,-17.477478,-21.529549,-7.171009,6.406109,3.337789
24,0.0,0.0,-8.69881,1.2305675,10.342478,10.3526,0.7351147,7.203524,0.06827386,-6.0755577,4.5567474,-4.199364,-16.472485,-8.8537445,-14.987524,-8.738719,6.7669125,12.895636
25,0.0,0.0,-9.872279,0.84228486,11.1953125,16.470678,8.709185,7.157774,17.686977,22.591536,21.247684,28.196424,36.013504,46.319763,46.319763,46.319763,33.3819,46.629105
26,0.0,0.0,-9.133007,-8.829173,-8.829173,-8.829173,2.6157837,-6.9160676,-10.807147,-6.341956,-14.009714,-12.630084,-12.630084,-12.630084,-17.11793,-6.9715505,-19.5696,-8.947664
27,0.0,0.0,-9.836319,-8.918736,-1.4906464,5.5554256,18.629002,5.2599673,5.2599673,0.46251667,1.9847554,2.0517728,-10.263645,-2.2054212,-6.172642,3.3238544,17.34851,26.069546
28,0.0,9.384351,13.140064,17.018509,23.813566,11.621473,11.621473,2.2019203,4.8536825,-9.383652,2.9565945,15.417377,28.163548,38.92022,48.41506,38.023438,48.396866,35.424263
29,0.0,-5.29279,7.664624,7.664624,17.160255,19.276718,12.652407,19.093613,12.730936,10.402931,4.1159663,7.248835,7.248835,7.248835,4.91875,12.344439,3.217015,3.217015
30,0.0,0.0,-10.163414,-10.84784,-22.8969,-17.024529,-29.047674,-29.047674,-29.047674,-40.146675,-33.56851,-36.14324,-24.330276,-12.778751,-14.601665,-9.679166,3.8663664,-9.777514
31,0.0,6.7507696,4.384093,4.384093,8.041427,11.519111,5.944942,-2.7240052,-2.7240052,-2.7240052,-2.7240052,-2.7240052,-6.609812,-4.849225,-12.373865,-12.850253,-7.660992,-19.185806
32,0.0,0.0,-11.088059,-7.7194653,0.5257699,6.2254267,-5.3945465,-5.3945465,-5.3945465,-18.170525,-9.388169,-13.220315,-23.538393,-14.535836,-16.964886,-9.1426525,1.0678524,-8.618837
33,0.0,0.0,-12.007199,-8.943117,-0.16028254,5.3594556,-6.375982,-6.375982,-6.375982,4.6056824,13.8455925,15.653319,3.9094398,13.266262,12.994598,20.987442,29.035212,18.444773
34,0.0,0.0,0.0,0.0,0.0,0.04301378,3.2274916,0.8654505,7.197381,15.715468,4.7389426,13.674462,8.006727,16.758097,22.372679,8.653477,5.2210407,5.2210407
35,0.0,0.0,-10.195806,-7.2528863,1.8372283,6.0725036,-5.7720146,-16.929752,-18.87091,-18.87091,-18.87091,-18.87091,-32.192852,-21.78056,-23.785744,-13.815662,-6.1304197,-11.698543
36,0.0,-9.785398,-20.273941,-17.733727,-8.231286,-4.2738066,-17.113672,-25.347565,-31.450928,-31.450928,-31.450928,-31.450928,-44.421307,-33.03229,-47.089237,-54.374035,-46.937656,-55.024723
37,0.0,-6.053241,-11.257536,-17.331446,-17.331446,-11.325158,-20.825909,-24.778732,-24.778732,-23.784065,-15.378574,-15.941704,-11.566285,-4.7336016,-6.437044,-3.9785788,1.2587819,-0.08308745
38,0.0,0.0,-8.674905,-7.439505,-7.439505,-3.6133878,-16.072416,-16.072416,-16.072416,-16.072416,-16.072416,-16.072416,-16.072416,-16.072416,-19.875332,-10.839139,-24.152025,-13.301629
39,0.0,0.0,-8.904946,-7.6535287,-7.6535287,-3.8867288,-16.213179,-16.213179,-16.213179,-16.213179,-16.213179,-16.213179,-16.213179,-16.213179,-19.851786,-10.855866,-24.254984,-13.537869
40,0.0,0.0,-10.98425,-9.679525,-9.679525,-9.679525,4.1541495,-3.4995859,-7.1660743,-7.1660743,-7.1660743,-7.1660743,-7.1660743,-7.1660743,-10.257092,-0.53203344,-14.210036,-6.3809457
41,0.0,0.0,-12.015156,-7.1621666,0.5513241,2.902229,-3.153195,2.6316028,9.17018,4.4377017,6.582276,1.8667195,-10.113514,1.5068455,0.39680126,3.7658112,-7.0315876,3.1760645
42,0.0,-5.3000693,6.9449577,9.193525,2.3578932,8.157746,0.20010863,0.20010863,0.20010863,-1.3676287,-2.6700373,-0.8425827,-6.2540793,3.436631,-4.3468714,9.767872,-2.7125382,7.4056416
43,0.0,0.0,0.0,0.0,0.0,0.0,12.824637,0.71920294,0.71920294,5.0410314,5.0672708,3.1515012,-10.797703,1.4385816,-11.747203,-10.569447,-5.3163624,-17.990435
44,0.0,0.0,-10.251292,-7.7883706,0.19458027,6.508099,17.613853,5.756796,4.777334,-3.3896616,-0.5924708,-7.486121,5.2191873,16.21248,17.874575,25.96827,35.185604,32.165257
45,0.0,0.0,-10.505159,-8.261522,-8.261522,-4.053063,-16.31101,-16.31101,-16.31101,-29.05026,-23.585546,-20.943872,-20.943872,-20.943872,-24.251064,-16.497229,-28.978807,-20.825857
46,0.0,0.0,3.134718,9.543687,9.543687,9.543687,9.543687,-0.10377504,12.294305,6.1621604,-0.6054986,5.1904416,5.1904416,5.1904416,13.512179,6.1141353,13.857347,4.7670565
47,0.0,0.0,-10.876113,-9.196546,-0.26917997,5.2943544,14.995772,9.264517,7.544945,7.544945,7.544945,7.544945,-5.1015573,6.8321123,-2.4214706,10.903423,20.121918,14.106721
48,0.0,0.0,-9.316628,-9.400241,-9.400241,-4.373204,-14.50116,-14.50116,-14.50116,-14.50116,-14.50116,-14.50116,-23.050962,-16.10648,-22.388338,-10.134565,-3.1543639,-3.1543639
49,0.0,0.0,-8.677142,-10.746288,-10.746288,-10.746288,-22.34182,-8.424629,-15.275027,-15.275027,-15.275027,-15.275027,-15.275027,-15.275027,-19.54279,-14.498629,-22.682755,-14.5878
50,0.0,0.0,0.0,0.0,0.0,-3.2191205,-6.8710847,-12.516516,-25.539068,-28.853693,-30.351454,-35.16365,-47.351837,-33.99648,-39.834965,-51.537304,-40.026337,-53.72476
51,0.0,-6.198804,-5.457886,-7.670632,2.7222044,8.246661,-0.9516188,5.4092064,12.436043,20.297325,32.231358,35.15074,38.828682,45.15678,46.097652,51.095997,64.59729,64.59729
52,0.0,0.0,-9.166778,-8.884338,-8.884338,-4.0957055,-11.937704,-0.5333128,-5.524547,-12.925268,-7.847221,-7.288615,-7.288615,-7.288615,-9.785788,-1.8040625,-15.69386,-5.018448
53,0.0,0.0,-10.107869,-7.1918406,4.942006,9.976238,-1.5395316,-1.5395316,-1.5395316,12.871052,19.979172,18.58974,30.29524,39.134113,36.638054,44.713577,58.418987,68.83639
54,0.0,0.0,-10.652193,-7.7473617,-7.7473617,-2.8237078,-14.855907,-14.855907,-14.855907,-25.833178,-21.874226,-22.265528,-22.265528,-22.265528,-23.35348,-14.7470455,-28.082159,-17.729177
55,0.0,4.095875,5.7349653,10.618647,21.620455,21.616844,11.586656,25.722662,19.984003,19.984003,19.984003,19.984003,4.967844,8.313984,7.7405915,22.049532,21.68077,19.303196
56,0.0,0.0,-12.818754,-7.3996944,4.9129076,4.829968,0.09894228,0.09894228,0.09894228,9.661061,15.133458,3.8802934,-1.9638278,2.8518875,1.2757714,7.6886883,20.099709,12.279408
57,0.0,-9.324439,-22.242893,-21.174517,-10.58098,-8.587828,-19.254267,-28.4679,-32.413437,-32.413437,-32.413437,-32.413437,-45.222855,-36.432724,-40.601254,-28.961355,-22.947546,-27.035233
58,0.0,-9.37415,-22.521679,-21.316376,-11.021617,-8.57487,-19.210997,-28.68783,-32.59324,-32.59324,-32.59324,-32.59324,-46.050377,-36.978764,-41.776245,-29.604515,-23.755583,-27.847334
59,0.0,0.0,-7.115141,-8.603846,4.0511527,7.5362577,-2.470909,-2.470909,-2.470909,-12.693664,-5.785069,-3.1015563,6.4766912,16.662014,14.189727,22.156273,34.399055,43.5199
60,0.0,0.0,-6.995901,-8.690032,3.9680624,7.4869695,-2.3811302,-2.3811302,-2.3811302,-12.720374,-5.914809,-3.1442285,6.451863,16.803907,14.273626,22.459492,34.629257,44.01401
61,0.0,0.0,-14.227784,-13.043713,-13.043713,-8.232463,-21.0939,-21.0939,-21.0939,-21.0939,-21.0939,-21.0939,-21.0939,-21.0939,-23.394712,-15.100833,-26.873415,-18.866554
62,0.0,0.0,0.0,0.0,13.059395,14.936909,11.538227,3.1974907,1.4015146,8.715111,19.666811,8.604048,14.174383,19.748611,21.648811,29.477743,34.6816,46.111458
63,0.0,-9.603569,-12.699721,-21.007206,-33.82869,-24.44141,-21.587133,-30.055079,-15.732374,-15.732374,-15.732374,-15.732374,-1.7290677,7.7518167,9.158234,13.551111,18.402197,14.958398
64,0.0,-9.600315,-11.282341,-21.064972,-32.60271,-23.654856,-19.862839,-27.940094,-13.9537525,-13.9537525,-13.9537525,-13.9537525,-13.9537525,-13.9537525,-13.014504,-10.053858,-4.562387,-7.599754
65,0.0,0.0,-7.1921096,-6.346168,3.345026,6.6724844,20.34601,12.445224,7.391926,7.391926,7.391926,7.391926,7.391926,7.391926,3.5014184,15.562516,7.967569,2.9372547
66,0.0,-11.368449,-22.227104,-21.89881,-10.643866,-8.4931555,-21.115795,-28.831049,-32.556637,-32.556637,-32.556637,-32.556637,-44.221313,-34.13454,-41.763138,-28.132414,-20.319637,-30.517366
67,0.0,-11.208249,-21.849653,-21.18586,-10.56262,-8.171479,-21.142618,-28.69505,-31.58333,-31.58333,-31.58333,-31.58333,-43.722916,-33.406578,-41.34207,-27.47028,-19.656702,-31.559952
68,0.0,0.0,-10.909229,-11.426457,-11.426457,-2.6900756,-6.15452,-6.15452,-6.15452,-6.15452,-6.15452,-6.15452,-18.869835,-6.2284265,-12.601068,-6.451333,-3.8995514,1.9430742
69,0.0,0.0,-10.264349,-10.795526,-10.795526,-6.1605535,-17.255672,-3.8122642,-8.561086,-20.536572,-14.216611,-13.482253,-13.482253,-13.482253,-17.81338,-8.222079,-21.322468,-12.888873
70,0.0,0.0,-10.161864,-10.673216,-10.673216,-6.1496267,-17.100655,-3.778443,-8.715749,-20.953619,-14.464618,-13.802419,-13.802419,-13.802419,-17.91473,-8.689545,-21.517792,-12.894224
71,0.0,8.839677,10.569099,8.71612,8.71612,8.71612,15.127663,20.831915,26.183842,26.183842,26.183842,26.183842,27.41751,18.54025,30.536217,44.28454,42.567146,30.388563
72,0.0,0.0,-9.06184,-9.54049,-9.54049,-5.210667,-16.337002,-16.337002,-16.337002,-24.798094,-22.563406,-21.62691,-21.62691,-21.62691,-24.916574,-17.076805,-29.38472,-19.641714
73,0.0,0.0,-9.0026655,-9.422359,-9.422359,-5.047461,-16.227434,-16.227434,-16.227434,-21.423733,-22.449133,-21.369947,-21.369947,-21.369947,-24.5444,-16.43399,-29.262877,-19.265816
74,0.0,0.0,-8.657423,-9.330928,3.1852171,7.541401,-3.4742663,-3.4742663,-3.4742663,-9.798417,-9.162205,-8.279014,1.7437563,11.7499485,9.707216,18.752293,32.282635,43.496243
75,0.0,0.0,-7.7613506,-8.5389595,3.831523,9.188616,16.917707,29.616796,21.938448,21.938448,21.938448,21.938448,21.938448,21.938448,20.562855,27.88747,40.95566,32.54606
76,0.0,0.0,-9.755801,-7.9872174,-7.9872174,-7.9872174,5.9804807,-4.155161,-4.155161,-17.136454,-9.365734,-14.842382,-25.466808,-12.016717,-16.167608,-6.988768,0.7822325,-6.663283
77,0.0,-10.282817,-18.815516,-18.533651,-18.533651,-18.533651,-9.5102,-16.68902,-11.922532,-11.922532,-11.922532,-11.922532,-2.2793353,-1.668714,0.47088966,-6.614501,-17.182085,-6.2436285
78,0.0,-8.954394,-18.912922,-18.404173,-18.404173,-14.903175,-28.434574,-38.095963,-41.517986,-53.475285,-48.454372,-48.141155,-48.141155,-48.141155,-50.60385,-41.636837,-54.766876,-42.050182
79,0.0,0.0,-10.306296,-9.413535,4.1891284,8.486465,21.61112,9.861251,9.861251,18.162428,21.905752,11.155443,17.132036,29.97029,23.387875,35.587124,46.129383,33.63076
80,0.0,0.0,-7.121019,-7.316692,-7.316692,-2.071952,-13.982253,-13.982253,-13.982253,-17.783245,-17.972178,-21.489191,-21.489191,-21.489191,-21.975616,-16.442646,-28.1624,-16.822023
81,0.0,0.0,-7.6812286,-8.010837,-8.010837,-2.596433,-14.4493065,-14.4493065,-14.4493065,-19.156683,-18.737026,-22.20676,-22.20676,-22.20676,-22.378656,-16.514107,-27.888157,-17.360788
82,0.0,0.0,-7.9922314,-8.589294,0.7534022,6.1414413,-3.9543035,-3.9543035,-3.9543035,-4.444915,7.424006,12.003422,23.667896,32.72396,31.056265,37.6643,48.450603,60.956894
83,0.0,0.0,-9.022976,-3.6588876,-2.2368963,4.3296933,0.8501769,8.232537,7.983883,7.983883,7.983883,7.983883,-1.469709,10.906626,8.217955,14.017916,24.768887,24.768887
84,0.0,0.11247549,12.963699,12.963699,15.869207,18.728527,7.915493,-0.06389981,-13.706123,-23.205885,-17.179613,-25.072845,-25.072845,-25.072845,-39.584126,-36.91452,-49.22813,-52.686264
85,0.0,0.0,-11.1180105,-11.837113,-11.837113,-5.788753,-17.603245,-17.603245,-17.603245,-25.95913,-23.95733,-25.169323,-35.458153,-23.790806,-23.297306,-13.870452,-6.8777695,-14.765408
86,0.0,0.0,-11.613894,-9.740237,0.23289801,3.0085418,-7.05818,-7.05818,-7.05818,-13.90947,-3.89329,-8.54949,4.841021,16.222143,17.098158,27.376503,33.483143,21.236877
87,0.0,0.0,-12.388956,-12.715133,-9.361789,-2.4244883,-14.218806,-14.218806,-14.218806,-4.050311,-0.81009203,-8.768029,-15.086841,-11.023757,-9.241966,-2.4874828,10.770793,0.56733173
88,0.0,0.0,-8.275462,-10.695818,2.706993,6.5144057,-7.161325,-7.161325,-7.161325,5.177748,14.341259,15.293744,26.807247,35.163925,30.669783,41.94266,50.354946,38.718708
89,0.0,-3.9512646,-15.861582,-11.295633,-21.51603,-20.094257,-6.775759,-11.460795,-24.136822,-40.38958,-38.80366,-46.005806,-58.772232,-48.490902,-55.738316,-50.766247,-63.40305,-63.40305
90,0.0,0.0,-1.5042853,-1.0655931,-1.0655931,4.1379514,4.2844996,15.315413,8.62857,8.784813,13.712748,7.16417,-5.5636535,-4.728583,-3.8514035,-10.576602,-23.244026,-23.244026
91,0.0,9.415317,22.791187,10.596552,23.228987,22.133524,23.225534,34.427742,38.33763,27.942625,32.455727,35.185436,29.97617,42.698112,50.811447,58.53755,43.983818,48.71873
92,0.0,12.193946,5.052228,8.744055,15.172679,20.334297,32.516434,20.080814,20.080814,29.489523,36.988968,42.926167,42.926167,42.926167,37.86624,39.795666,48.659584,36.83051
93,0.0,0.0,-10.465355,-8.568996,1.2839293,4.270777,-5.0054393,-5.0054393,-5.0054393,-15.284073,-7.917437,-10.898045,-22.283554,-12.925826,-13.996634,-26.851835,-15.993552,-29.22412
94,0.0,-2.4769003,-6.126728,-5.9164157,3.1651807,2.1734407,-4.655183,9.706488,9.706488,5.2726674,8.064975,21.80982,10.106765,16.570272,7.420473,18.469376,22.454742,22.191753
95,0.0,0.0,-10.105989,-7.219317,-7.219317,-7.219317,5.3556986,-6.7919726,-6.7919726,-6.7919726,-6.7919726,-6.7919726,-12.440691,-2.6592991,0.74298304,3.4725049,-6.486744,5.4135046
96,0.0,0.0,-10.477236,-6.637789,-6.637789,-3.2849503,5.677073,0.9053131,-6.7031755,-15.98285,-15.301638,-8.652668,-21.870903,-10.743913,-14.529248,-8.596123,-21.220968,-21.220968
97,0.0,0.0,-10.327962,-6.5608463,-6.5608463,-3.6780632,4.302746,-1.2207346,-8.481193,-8.481193,-8.481193,-8.481193,-21.841711,-10.574583,-14.340702,-8.951623,-20.783346,-20.783346
98,0.0,0.0,-9.93961,-6.411992,-6.411992,-3.7011027,3.6431699,-2.8396516,-9.478781,-9.478781,-9.478781,-9.478781,-22.824974,-11.395788,-14.888768,-9.90624,-21.331814,-21.331814
99,0.0,0.0,-10.028838,-7.467864,7.376711,10.361073,15.919813,24.8916,12.370418,5.575192,6.919526,0.3290653,-9.765313,-4.3068223,-6.8908668,-0.38320056,-13.118983,-1.7397847
100,0.0,0.0,-11.141415,-4.1575127,-4.1575127,0.9545208,-10.982785,1.5630864,-5.3672423,1.0237843,-8.380289,-11.461395,-17.684658,-14.360924,-13.339698,-24.633078,-36.13371,-32.675663
101,0.0,-7.9793553,-7.270662,-16.909128,-13.414126,-7.538591,-16.46066,-7.0021634,-6.386866,-6.386866,-6.386866,-6.386866,-12.810052,-6.0388775,-6.0388775,-6.0388775,-6.0388775,-6.0388775
102,0.0,0.0,-12.199577,-10.008442,-1.3044244,4.0945425,0.58385277,14.901906,21.688477,21.688477,21.688477,21.688477,21.688477,21.688477,35.154762,28.705328,37.17218,25.863573
103,0.0,0.0,-9.777305,-7.6933365,7.0201235,13.563089,11.526101,11.526101,11.526101,4.7321143,9.579096,8.958024,16.30908,25.033041,15.241268,28.681938,38.733685,51.069523
104,0.0,-9.0025835,-20.121279,-18.473589,-9.459385,-5.8385463,-15.425586,-26.670326,-31.446177,-31.446177,-31.446177,-31.446177,-43.24365,-34.63204,-35.136475,-47.238426,-36.4697,-49.877804
105,0.0,0.0,-11.179308,-8.828492,0.35188577,4.542031,-9.657574,-9.657574,-9.657574,-4.6283083,-17.613329,-19.956964,-32.069427,-23.53868,-25.506584,-16.715193,-4.4132476,-16.443804
106,0.0,0.0,0.0,0.0,0.0,0.0,12.052523,2.8323452,2.8323452,-9.271385,-2.4684136,-2.6420822,-7.5288954,-2.055313,-1.1152363,-1.5149316,7.5627255,-3.532924
107,0.0,0.0,-11.221423,-7.016989,2.212883,7.5607395,21.603552,10.804715,8.002842,8.002842,8.002842,8.002842,-2.1647599,4.3063745,3.8941095,13.529899,23.913155,37.839848
108,0.0,0.0,0.0,0.0,10.770186,22.835989,32.425278,33.98516,27.856836,27.856836,27.856836,27.856836,35.47345,25.870388,29.952902,22.628902,32.323257,41.96675
109,0.0,0.0,-10.36004,-10.840761,-10.840761,-6.3551126,-10.367348,-1.2817916,-5.807648,-9.691485,-7.236463,-9.718388,-9.718388,-9.718388,-12.197043,-4.735336,-16.073223,-6.199969
110,0.0,0.0,-9.972261,-6.8922825,-6.8922825,-2.430966,-12.06789,-1.3809803,-5.2686734,-13.602512,-11.788081,-8.463961,-8.463961,-8.463961,-11.559244,-6.597191,-20.10374,-6.949209
111,0.0,-5.0410457,7.8985834,7.8985834,7.8985834,9.56328,12.634574,14.71147,14.71147,14.71147,14.71147,14.71147,14.71147,14.71147,11.910376,19.096867,25.468233,16.152184
112,0.0,9.064251,18.067633,26.928978,30.667921,23.764837,37.129086,42.01617,56.1676,66.232445,53.914394,43.219387,56.10255,42.31416,44.479733,55.08691,66.53975,53.578808
113,0.0,12.869083,3.5963662,5.023834,5.023834,5.023834,5.0630016,0.047817525,-1.5194786,-0.829838,1.4289392,-5.1197624,-5.1197624,-5.1197624,-7.3670135,-4.597746,4.7997637,4.7997637
114,0.0,0.0,-7.0456567,-2.0114715,3.5692902,7.115384,-3.472583,7.2009134,0.9059502,0.9059502,0.9059502,0.9059502,-5.532752,0.6912711,1.7396894,8.420327,21.41587,11.195195
115,0.0,0.0,-7.0566435,-11.6448965,-1.4168802,-0.08615538,-12.34471,-12.34471,-12.34471,-12.34471,-12.34471,-12.34471,-21.285362,-12.340221,-12.108073,-9.104471,-1.0864662,-1.0864662
116,0.0,-4.6498933,-11.732538,0.7276435,1.0259696,-6.3877745,-6.3877745,7.5140467,3.0913157,0.36657792,-2.5054233,-6.398295,-6.398295,-6.398295,3.5049274,-1.2953522,-11.309566,-11.309566
117,0.0,0.0,0.1336175,12.463138,12.463138,7.0115714,17.50778,10.255482,13.949765,22.214968,14.012662,1.5429332,-9.077039,-10.274898,-9.4689045,0.67683405,10.712312,1.109612
118,0.0,-11.435513,7.1641636,10.597755,21.12631,23.905884,22.200665,28.686628,26.101528,26.101528,26.101528,26.101528,19.073387,32.355797,28.468365,38.446335,48.177795,35.840282
119,0.0,-7.455016,-19.515406,-16.48552,-12.226381,-7.461346,-15.672211,-28.270374,-27.001171,-37.031113,-48.225624,-53.02636,-66.62365,-77.81433,-87.72455,-88.281105,-93.86161,-83.12121
120,0.0,0.0,-8.476376,-6.4399757,5.172197,9.759223,18.95818,7.991047,7.991047,2.6889431,5.104358,1.787184,-5.3969502,3.4161606,1.1814123,7.2428827,17.101366,7.112564
121,0.0,0.0,-9.541325,-1.8493009,-1.8493009,4.9240665,12.196503,7.6133657,7.6133657,-4.70218,-0.011117702,-2.3225057,-2.3225057,-2.3225057,-2.3225057,-2.3225057,-3.3129334,3.4091864
122,0.0,0.0,-8.763427,-9.248069,-9.248069,-9.248069,-15.867403,-16.897642,-25.015162,-20.598673,-27.241358,-21.69215,-25.09315,-25.979727,-24.805815,-32.166973,-34.13221,-42.95888
123,0.0,0.0,-9.157845,-8.4697,-8.4697,-3.9321773,-15.031977,-1.3118284,-6.8381653,5.9611683,6.6013827,-2.142278,-2.142278,-2.142278,-5.971989,4.186167,-9.594481,2.5311434
124,0.0,0.0,-8.454231,-8.203814,-8.203814,-4.5361423,-15.469997,-15.469997,-15.469997,-27.04014,-19.111145,-20.639334,-20.639334,-20.639334,-22.622696,-15.856669,-29.617,-17.100199
125,0.0,0.0,-4.9713907,-2.4538634,8.296706,10.100637,-3.622837,8.541198,8.541198,17.133718,10.440823,3.2859447,-8.946636,0.21340236,-8.0157,1.9923693,13.917273,13.917273
126,0.0,0.0,-12.065837,-9.354855,-2.2790375,2.735694,-8.514041,-8.514041,-8.514041,1.7681332,14.391352,2.7410727,-6.2743907,4.246995,3.6487622,10.430594,18.959682,6.9343286
127,0.0,0.0,-8.444793,-5.9673448,-5.9673448,-5.9673448,7.074327,-0.6396387,-4.2408247,-14.0493555,-3.273824,8.439646,-5.019805,3.7016652,-4.593381,-1.8087,9.151859,9.151859
128,0.0,0.0,-13.454928,-9.310391,0.7916368,2.3595448,15.051848,7.154249,7.154249,7.154249,7.154249,7.154249,-3.0917792,9.294958,6.17667,12.5440645,3.5132911,11.223507
129,0.0,0.0,-10.545251,-9.325309,-9.325309,-2.9439282,-13.477068,-0.022044223,-3.2302098,-9.606204,-4.400046,-8.700129,-8.700129,-8.700129,-10.719619,-11.094391,-6.56744,3.839601
130,0.0,0.0,-9.468362,-10.059435,2.8546305,7.260473,-2.002083,10.307789,5.4040585,-2.1660588,1.8844901,-1.4857329,10.087097,19.40403,16.405607,26.930359,39.121616,49.74013
131,0.0,0.0,-9.1597395,-8.57086,3.6505022,8.696148,-2.4170394,10.246168,5.272172,-0.14723597,3.3538687,-0.23293991,12.627177,21.03846,17.173203,27.734985,39.66967,50.17725
132,0.0,0.0,-8.922293,-9.222059,-9.222059,-5.0340385,-17.76064,-17.76064,-17.76064,-27.288767,-22.85111,-25.31852,-25.31852,-25.31852,-26.164469,-20.83726,-32.971794,-20.318474
133,0.0,0.0,-8.786749,-9.240033,-9.240033,-5.0205674,-17.641588,-17.641588,-17.641588,-27.276295,-22.78161,-25.467142,-25.467142,-25.467142,-26.032263,-20.667345,-32.9256,-20.595407
